Rk,Gtm,Date,Var.4,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,X.,Thr,Opp..Starter..GmeSc.,SOPercH,IP,HA,RA,ER,UER,BBA,OSO,HRA,HBPA,ERA,BF,Pit,Str,IR,IS,SBA,CSA,ABA,2BA,3BA,IBBA,SHA,SFA,ROEA,DPT,NumPitchers,Umpire,Pitchers Used (Rest-GameScore-Dec),BAA,SLGA,OBPA,OPSA,WHIP,FIP,StrPerc,SOPerc,K_9,K_BB,HR_9,team,Year
153,153,Sep 20,,NYM,"L,4-5",49,44,4,9,2,0,1,4,5,1,14,0,0,0,1,0,1,2,.251,.332,.414,.746,9,21,L,J.Vargas(61),0.20721024258760107,12.0,10,5,5,0,6,19,2,0,4.02,51,190,127,2,0,0,0,43,2,1,1,1,1,0,1,8,D.J. Reyburn,"M.Scherzer (5-66), M.Grace (1), W.Suero (2), S.Doolittle (1), G.Holland (1), T.Collins (2), K.Glover (2), J.Rodriguez (4-L)",0.2424418604651163,0.409108527131783,0.30874934771264567,0.7178578748444286,1.244515940333431,3.9433925124305356,0.6426206032399535,0.23373913043478262,8.844691430242761,2.979978270991774,1.2174612459783563,WSN,2018
154,154,Sep 21,,NYM,"L,2-4",33,30,2,6,1,0,0,2,2,0,10,0,0,1,0,1,0,0,.251,.331,.413,.744,4,13,R,J.deGrom(74),0.207739989948065,9.0,8,4,3,1,4,6,0,1,4.01,40,149,95,0,0,0,0,35,5,0,0,0,0,1,0,4,Sam Holbrook,"J.Ross (7-44-L), T.Collins (0), J.Cordero (3), A.Williams (3)",0.24234841193455245,0.4088546679499519,0.3088616341337018,0.7177163020836537,1.2450966148481768,3.938277349992736,0.6425872416092465,0.23316062176165803,8.826093273282,2.9669677589503527,1.2095016707830888,WSN,2018
155,155,Sep 22,,NYM,"W,6-0",35,30,6,7,4,0,2,6,4,1,5,1,0,0,0,0,1,1,.251,.331,.414,.745,5,15,R,C.Oswalt(53),0.20736175882744837,9.0,1,0,0,0,4,9,0,0,3.98,32,134,84,0,0,0,0,28,0,0,0,0,0,0,0,5,Chris Segal,"A.Voth (7-68-W), M.Grace (1-H), J.Miller (3), J.Cordero (0), A.Williams (0)",0.24124066628374496,0.40685429829599845,0.3080226765160625,0.7148769748120609,1.2406177829099307,3.9288983833718243,0.6424941446816033,0.23342493988320165,8.82722286374134,2.9607198100259255,1.2016454965357968,WSN,2018
156,156,Sep 23,,NYM,"L,6-8",46,38,6,11,2,1,1,6,6,0,8,2,0,0,1,0,1,0,.251,.332,.414,.746,13,20,L,S.Matz(38),0.20710743801652892,9.0,14,8,8,0,9,7,0,0,4.01,48,196,123,6,2,2,0,37,4,1,0,1,1,0,2,7,Jim Wolf,"E.Fedde (5-36), W.Suero (2-L), S.Solis (8), J.Cordero (0), J.Rodriguez (2), K.Glover (2), T.Collins (1)",0.24220532319391636,0.40779467680608367,0.30942238882262735,0.717217065628711,1.2491036856446294,3.9332644485874084,0.6423658269441402,0.23270868824531515,8.815430947942064,2.918741052541612,1.1938907213537933,WSN,2018
157,157,Sep 24,,MIA,"W,7-3",39,31,7,9,3,0,3,7,6,0,7,0,1,1,0,0,1,0,.252,.332,.416,.748,8,17,R,S.Alcantara(22),0.20693053046477253,9.0,6,3,2,1,5,9,0,1,4.00,40,174,105,0,0,1,0,34,2,0,0,0,0,1,0,5,Angel Hernandez,"S.Strasburg (5-53), J.Miller (1-W), M.Grace (1), G.Holland (3), S.Doolittle (3)",0.24178315073668305,0.4066868152625614,0.30935860551700795,0.7160454207795693,1.2489313194642349,3.9261752636078655,0.6420713944084525,0.2326565143824027,8.816614420062697,2.9069152872032302,1.1862353946993447,WSN,2018
158,158,Sep 25,,MIA,"W,9-4",42,32,9,11,4,0,1,9,9,2,5,1,0,0,0,3,1,0,.252,.333,.417,.750,9,15,R,J.Brigham(40),0.20632849453596477,9.0,9,4,3,1,0,12,1,1,3.99,37,142,101,1,1,0,0,35,1,0,0,1,0,0,0,4,Alan Porter,"M.Scherzer (4-73-W), T.Collins (1), A.Williams (2), J.Cordero (1)",0.2418840307750047,0.4064552448864703,0.3091153716784393,0.7155706165649096,1.2473453206852614,3.9135130964179528,0.642496002765654,0.23322683706070288,8.83689650290245,2.9322847297097314,1.1850488460993913,WSN,2018
159,159,Sep 26,,MIA,"W,9-3",38,33,9,12,3,0,1,8,5,0,3,0,0,0,0,0,1,0,.253,.334,.418,.752,8,15,L,W.Chen(28),0.2055438482736262,7.0,5,3,3,0,4,9,1,0,3.99,30,125,69,4,0,0,0,26,0,0,0,0,0,0,0,5,Chad Whitson,"K.McGowin (11-61), M.Grace (1), W.Suero (2-W), J.Rodriguez (2), K.Glover (2)",0.24164332399626517,0.40597572362278245,0.30906961178045517,0.7150453354032376,1.247534516765286,3.9147334460411383,0.642009799707728,0.23356198761920696,8.850380388841927,2.926563384415421,1.1855452240067625,WSN,2018
160,160,Sep 28,@,COL,"L,2-5",39,38,2,12,2,1,0,2,1,0,9,0,0,0,0,1,2,0,.253,.334,.418,.752,10,18,L,K.Freeland(45),0.20570231958762886,8.0,8,5,5,0,1,4,4,0,4.00,31,121,78,0,0,0,0,30,2,0,0,0,0,0,2,5,David Rackley,"J.Ross (6-44-L), S.Solis (4), J.Miller (3), J.Cordero (2), W.Suero (1)",0.24178272980501392,0.4077994428969359,0.30897286499084403,0.7167723078877799,1.246847856542449,3.943432053796582,0.642023346303502,0.23302263648468707,8.826001681143177,2.928809020731784,1.2041188007845336,WSN,2018
161,161,Sep 29,@,COL,"W,12-2",48,43,12,18,2,1,2,12,4,0,6,0,1,0,1,1,0,0,.255,.335,.419,.755,9,18,R,J.Gray(23),0.2050831202046036,9.0,5,2,2,0,4,10,2,0,3.99,37,156,101,3,0,0,0,33,0,0,0,0,0,1,0,5,Larry Vanover,"S.Strasburg (4-59-W), K.Glover (2), G.Holland (4), S.Doolittle (4), A.Williams (3)",0.2412329272794389,0.4073458840900701,0.3085704831237591,0.7159163672138292,1.2453014060977308,3.951059863566755,0.6420592108057597,0.23325062034739455,8.833356536266185,2.925250513474824,1.2091048308506196,WSN,2018
162,162,Sep 30,@,COL,"L,0-12",32,28,0,5,2,0,0,0,3,0,6,1,0,0,0,2,0,1,.254,.335,.419,.753,5,15,L,T.Anderson(73),0.20499363867684478,8.0,13,12,12,0,5,7,5,0,4.04,42,155,90,0,0,1,0,35,2,1,0,1,1,0,0,5,Hunter Wendelstedt,"E.Fedde (6-38-L), T.Collins (4), J.Cordero (1), A.Voth (7), K.McGowin (3)",0.24206858609939483,0.4105996699064735,0.3093986197831088,0.7199982896895822,1.2508652914301537,3.9923720060916517,0.6416575238416744,0.23279119434861179,8.828049286999862,2.909591178825897,1.2335594628270803,WSN,2018
1,1,Mar 29,@,ATL,"L,5-8",38,31,5,6,2,0,1,5,6,0,11,1,0,0,0,2,1,0,.194,.342,.355,.697,6,16,R,J.Teheran(45),0.2894736842105263,8.2,9,8,7,1,4,6,3,1,7.27,40,137,93,3,2,0,0,34,1,0,1,1,0,0,0,6,Jerry Layne,"A.Nola (99-60), H.Milner (99), L.Garcia (99-H), A.Morgan (99-H), E.Ramos (99-BSv), H.Neris (99-L)",0.2647058823529412,0.5588235294117647,0.35,0.9088235294117647,1.5853658536585367,7.917097560975611,0.6788321167883211,0.15,6.585365853658537,1.4962593516209477,3.2926829268292686,PHI,2018
2,2,Mar 30,@,ATL,"W,5-4",48,40,5,10,2,0,2,5,5,0,10,0,0,2,0,1,3,0,.225,.329,.408,.738,10,20,R,M.Foltynewicz(53),0.2441860465116279,11.0,9,4,4,0,5,9,0,2,5.03,46,185,115,0,0,0,1,37,2,0,0,1,1,0,1,9,Greg Gibson,"N.Pivetta (99-41), V.Arano (99), H.Milner (0), E.Ramos (0-H), A.Morgan (0-H), Y.Rios (99-H), L.Garcia (0-BSv), H.Neris (0), D.Hutchison (99-W)",0.2535211267605634,0.4225352112676056,0.3488372093023256,0.7713724205699313,1.40625,5.036,0.6459627329192547,0.1744186046511628,7.03125,1.6648168701442843,1.40625,PHI,2018
3,3,Mar 31,@,ATL,"L,2-15",36,31,2,6,3,0,0,2,4,0,9,0,1,0,0,0,0,1,.216,.317,.373,.689,7,17,R,B.McCarthy(50),0.2459016393442623,8.0,19,15,10,5,5,5,1,0,6.83,51,181,116,4,4,0,0,43,5,1,1,2,1,3,0,6,Vic Carapazza,"V.Velasquez (99-20-L), H.Milner (0), J.Thompson (99), Y.Rios (0), V.Arano (0), P.Florimon (99)",0.32456140350877194,0.5175438596491229,0.39416058394160586,0.9117044435907287,1.875,5.146294117647059,0.6441351888667992,0.145985401459854,6.61764705882353,1.4275517487508922,1.3235294117647058,PHI,2018
4,4,Apr 3,@,NYM,"L,0-2",34,31,0,3,0,0,0,0,3,0,11,0,0,0,1,0,0,0,.188,.286,.308,.594,7,15,R,M.Harvey(69),0.26282051282051283,8.0,7,2,2,0,1,8,0,2,5.80,33,127,85,2,0,0,1,30,1,0,0,0,0,0,0,5,Bill Miller,"B.Lively (99-53-L), Y.Rios (2), V.Arano (2), H.Milner (2), E.Ramos (3)",0.3055555555555556,0.4652777777777778,0.3764705882352941,0.8417483660130719,1.6761363636363635,4.325772727272727,0.6492063492063492,0.16470588235294117,7.159090909090908,1.8654230512991339,1.0227272727272727,PHI,2018
5,5,Apr 4,@,NYM,"L,2-4",33,31,2,5,2,0,0,1,2,0,15,0,0,0,0,1,2,0,.183,.273,.293,.565,4,14,R,N.Syndergaard(51),0.2962962962962963,8.0,5,4,4,0,6,7,1,1,5.56,34,152,94,1,0,0,1,27,0,1,0,0,0,0,1,5,Angel Hernandez,"A.Nola (5-51), D.Hutchison (4-L), A.Morgan (4), L.Garcia (4), E.Ramos (0)",0.28654970760233917,0.4502923976608187,0.37254901960784315,0.8228414172686618,1.6203703703703702,4.503592592592593,0.6432225063938619,0.1715686274509804,7.291666666666666,1.6658733936220846,1.0416666666666665,PHI,2018
6,6,Apr 5,,MIA,"W,5-0",39,30,5,6,0,1,1,5,9,2,9,0,0,0,1,0,4,1,.186,.292,.304,.596,10,13,L,C.Smith(41),0.2850877192982456,9.0,4,0,0,0,0,12,0,0,4.61,31,132,90,1,0,0,0,31,1,0,0,0,0,1,1,4,Paul Nauert,"N.Pivetta (5-70-W), A.Morgan (0-H), L.Garcia (0), H.Neris (5)",0.2623762376237624,0.40594059405940597,0.3404255319148936,0.7463661259742995,1.417624521072797,3.812340996168582,0.6487964989059081,0.2,8.10344827586207,2.237029985721085,0.8620689655172413,PHI,2018
7,7,Apr 7,,MIA,"W,20-1",49,42,20,20,4,0,4,20,6,0,11,0,0,1,0,1,0,0,.237,.335,.403,.737,5,12,L,D.Peters(4),0.2743682310469314,9.0,5,1,1,0,1,10,0,0,4.09,33,137,90,0,0,0,0,32,1,0,0,0,0,0,0,2,Scott Barry,"V.Velasquez (6-65-W), J.Thompson (6-Sv)",0.24786324786324787,0.37606837606837606,0.3208955223880597,0.6969638984564357,1.3071895424836601,3.4387777777777777,0.6498572787821123,0.2126865671641791,8.382352941176471,2.58973194002726,0.7352941176470588,PHI,2018
8,8,Apr 8,,MIA,"L,3-6",36,31,3,7,3,0,0,3,4,0,5,0,0,1,0,0,0,2,.236,.331,.393,.724,6,18,R,T.Richards(37),0.25878594249201275,9.0,7,6,5,1,5,10,1,1,4.20,38,148,91,4,2,0,0,31,1,0,1,0,0,0,2,7,Carlos Torres,"J.Arrieta (99-49), D.Hutchison (3), H.Milner (4), E.Ramos (3), L.Garcia (2-L), A.Morgan (2), V.Arano (4)",0.24528301886792453,0.37358490566037733,0.32459016393442625,0.6981750695948036,1.3105413105413104,3.517125356125356,0.6455379482902419,0.21895424836601307,8.58974358974359,2.4805627545353572,0.7692307692307692,PHI,2018
9,9,Apr 9,,CIN,"W,6-5",35,30,6,6,1,0,3,6,4,0,6,0,0,1,1,0,0,0,.232,.327,.407,.734,5,15,L,C.Reed(38),0.25,9.0,11,5,5,0,5,11,1,0,4.29,41,169,106,3,0,3,0,36,1,0,1,0,0,0,1,5,Ron Kulpa,"B.Lively (5-36), A.Morgan (0), Y.Rios (5), L.Garcia (0-W), H.Neris (3-Sv)",0.25249169435215946,0.3787375415282392,0.33236994219653176,0.711107483724771,1.3636363636363635,3.5524141414141415,0.6432748538011696,0.22478386167146974,8.863636363636363,2.436738519212746,0.7954545454545454,PHI,2018
10,10,Apr 10,,CIN,"W,6-1",34,30,6,6,3,0,1,6,2,1,11,1,1,0,1,0,1,0,.229,.322,.407,.729,4,11,R,H.Bailey(71),0.25654450261780104,9.0,3,1,1,0,3,8,0,0,3.96,32,117,77,0,0,2,0,29,0,0,0,0,0,0,1,2,Gabe Morales,"A.Nola (5-75-W), H.Milner (1)",0.23939393939393938,0.35454545454545455,0.3201058201058201,0.6746512746512747,1.292517006802721,3.433108843537415,0.6444444444444445,0.22691292875989447,8.775510204081632,2.456441016852328,0.7142857142857143,PHI,2018
11,11,Apr 11,,CIN,"W,4-3",47,39,4,6,0,0,2,4,6,2,12,0,1,1,1,0,0,1,.221,.315,.396,.711,8,18,R,L.Castillo(54),0.2564102564102564,12.0,11,3,3,0,1,13,0,0,3.75,47,187,125,0,0,1,1,44,2,0,0,2,0,1,0,7,Jerry Meals,"N.Pivetta (5-66), A.Morgan (1-H), H.Neris (1-BSv), L.Garcia (1), E.Ramos (2), H.Milner (0), Y.Rios (1-W)",0.24064171122994651,0.34759358288770054,0.3129411764705882,0.6605347593582888,1.2574850299401197,3.1709800399201598,0.6471291866028708,0.2323943661971831,8.892215568862275,2.7492363232435437,0.6287425149700598,PHI,2018
12,12,Apr 13,@,TBR,"W,2-1",36,33,2,7,2,0,0,2,3,1,13,0,0,0,0,0,0,0,.221,.312,.386,.698,7,9,R,J.Faria(65),0.2645161290322581,9.0,4,1,1,0,3,8,0,0,3.53,34,131,81,2,0,1,0,31,0,0,0,0,0,1,0,5,Ryan Blakney,"V.Velasquez (5-68), L.Garcia (1), A.Morgan (1), E.Ramos (1-W), H.Neris (1-Sv)",0.23209876543209876,0.3308641975308642,0.30501089324618735,0.6358750907770516,1.2179487179487178,3.1060549450549453,0.6450360510260676,0.2326086956521739,8.81868131868132,2.7428864393745194,0.5769230769230769,PHI,2018
13,13,Apr 14,@,TBR,"W,9-4",42,38,9,13,4,0,1,9,3,0,3,0,0,1,0,1,0,0,.231,.318,.398,.716,6,9,R,C.Archer(18),0.2485207100591716,9.0,8,4,3,1,3,4,0,0,3.49,36,118,78,1,0,0,0,31,3,0,0,0,2,0,3,3,Jim Wolf,"J.Arrieta (5-49-W), V.Arano (5), D.Hutchison (5)",0.23394495412844038,0.33256880733944955,0.30505050505050507,0.6376193123899546,1.2182741116751268,3.118698815566836,0.6460176991150443,0.22379032258064516,8.451776649746193,2.6422280409426326,0.532994923857868,PHI,2018
14,14,Apr 15,@,TBR,"W,10-4",43,36,10,8,2,0,1,10,6,0,8,1,0,0,1,0,1,0,.230,.321,.395,.716,6,9,L,R.Yarbrough(44),0.24363636363636362,9.0,11,4,3,1,2,10,1,2,3.45,42,152,96,5,1,2,0,38,1,1,0,0,0,1,1,6,D.J. Reyburn,"B.Lively (5-41), H.Milner (3), Y.Rios (3-W), L.Garcia (1-H), A.Morgan (1), E.Ramos (1)",0.23839662447257384,0.34177215189873417,0.3091247672253259,0.6508969191240601,1.2342767295597483,3.113830188679245,0.6449589966232513,0.22490706319702602,8.56132075471698,2.749375142013179,0.5660377358490566,PHI,2018
15,15,Apr 16,@,ATL,"L,1-2",38,32,1,6,1,0,1,1,6,0,11,0,0,0,0,0,0,0,.228,.320,.390,.710,10,14,R,J.Teheran(64),0.2465986394557823,8.0,4,2,2,0,1,3,0,0,3.38,28,99,64,0,0,1,0,25,0,0,0,1,1,0,1,2,Joe West,"A.Nola (5-57-L), V.Arano (1)",0.23446893787575152,0.33266533066132264,0.30265486725663715,0.6353201979179598,1.198224852071006,3.0944319526627218,0.6450276243093923,0.21908127208480566,8.254437869822485,2.7549433459231283,0.5325443786982249,PHI,2018
16,16,Apr 17,@,ATL,"W,5-1",44,34,5,8,2,0,0,5,10,1,13,0,0,0,0,4,2,0,.228,.326,.384,.710,9,20,R,M.Foltynewicz(64),0.25,10.0,8,1,1,0,4,6,0,1,3.21,43,179,116,3,0,0,0,38,0,0,1,0,0,1,1,7,Doug Eddings,"N.Pivetta (5-55), H.Milner (1), Y.Rios (1), A.Morgan (1), L.Garcia (1), H.Neris (3-W), D.Hutchison (2)",0.23277467411545624,0.3240223463687151,0.3026315789473684,0.6266539253160834,1.1983471074380165,3.09901652892562,0.6452573373032752,0.2134646962233169,8.057851239669422,2.6525198938992043,0.49586776859504134,PHI,2018
17,17,Apr 18,@,ATL,"L,3-7",35,31,3,6,1,0,0,2,4,0,10,0,0,0,1,3,0,0,.226,.324,.375,.700,5,13,R,B.McCarthy(58),0.2518740629685157,8.0,11,7,7,0,2,10,2,1,3.46,36,139,94,0,0,0,0,33,0,0,1,0,0,0,0,3,Marty Foster,"V.Velasquez (4-52-L), E.Ramos (2), H.Milner (0)",0.23859649122807017,0.3350877192982456,0.30745341614906835,0.642541135447314,1.220626631853786,3.1805822454308093,0.6469879518072289,0.21705426356589147,8.224543080939949,2.7445598902176047,0.587467362924282,PHI,2018
18,18,Apr 19,,PIT,"W,7-0",38,32,7,9,0,0,1,7,5,0,16,1,0,0,0,1,2,0,.229,.328,.375,.704,7,12,R,J.Taillon(28),0.26099290780141843,9.0,2,0,0,0,2,13,0,0,3.26,31,130,88,0,0,0,0,29,0,0,0,0,0,0,0,3,Bill Welke,"J.Arrieta (4-83-W), Y.Rios (1), V.Arano (2)",0.2303839732888147,0.32220367278797996,0.2992592592592593,0.6214629320472392,1.1775585696670778,3.0561911220715166,0.648473282442748,0.22633136094674555,8.489519112207152,2.8862478777589136,0.5548705302096177,PHI,2018
19,19,Apr 20,,PIT,"W,2-1",31,30,2,8,2,1,0,2,1,0,5,0,0,0,0,0,0,1,.231,.327,.377,.703,5,13,R,I.Nova(61),0.25679347826086957,9.0,6,1,1,0,3,7,0,1,3.15,37,131,82,0,0,1,0,32,3,0,0,0,1,0,0,4,Tony Randazzo,"B.Lively (4-59), A.Morgan (2), L.Garcia (2-W), H.Neris (2-Sv)",0.22820919175911253,0.3201267828843106,0.29775280898876405,0.6178795918730746,1.1682242990654206,3.032495327102804,0.6474009451108688,0.2244039270687237,8.41121495327103,2.85663274415283,0.5257009345794393,PHI,2018
20,20,Apr 21,,PIT,"W,6-2",37,31,6,7,0,0,1,5,4,0,10,1,1,0,1,1,0,0,.231,.327,.374,.701,7,13,L,S.Brault(57),0.2574385510996119,9.0,8,2,2,0,0,11,1,0,3.09,34,134,98,1,0,0,0,34,0,0,0,0,0,0,1,4,Lance Barrett,"A.Nola (4-66-W), L.Garcia (0-H), A.Morgan (0), H.Neris (0-Sv)",0.22857142857142856,0.32030075187969925,0.2949061662198391,0.6152069180995383,1.1542730299667037,2.988968923418424,0.6512998266897747,0.2289156626506024,8.540510543840178,3.053026245313337,0.5493895671476138,PHI,2018
21,21,Apr 22,,PIT,"W,3-2",44,38,3,8,1,2,0,3,5,0,12,0,0,1,1,0,0,1,.230,.325,.372,.697,10,16,R,T.Williams(64),0.2582619339045288,11.0,7,2,2,0,4,11,1,0,3.01,44,157,106,1,0,1,0,40,1,1,2,0,0,2,0,5,Nic Lentz,"N.Pivetta (4-60), E.Ramos (3), T.Hunter (99), V.Arano (2), Y.Rios (2-W)",0.225531914893617,0.32056737588652484,0.29240506329113924,0.6129724391776641,1.145397489539749,3.0145564853556484,0.6525312294543064,0.23008849557522124,8.566945606694562,3.0328278620229963,0.5648535564853557,PHI,2018
22,22,Apr 24,,ARI,"L,4-8",38,32,4,7,1,0,0,4,4,0,16,1,0,1,0,1,0,0,.229,.325,.367,.692,7,15,L,R.Ray(50),0.2654970760233918,9.0,11,8,8,0,6,12,3,0,3.23,41,174,108,4,0,2,0,35,1,0,0,0,0,0,3,5,Gabe Morales,"V.Velasquez (5-44-L), V.Arano (1), T.Hunter (1), Y.Rios (1), D.Hutchison (6)",0.22972972972972974,0.33378378378378376,0.29843561973525873,0.6322194035190425,1.1788211788211789,3.185975024975025,0.6508084577114428,0.23317307692307693,8.721278721278722,2.9389486441448263,0.6743256743256744,PHI,2018
23,23,Apr 25,,ARI,"W,5-3",32,30,5,10,2,0,1,5,1,0,11,0,0,1,0,1,0,1,.233,.325,.372,.698,3,13,R,Z.Greinke(42),0.26832018038331457,9.0,5,3,1,2,4,6,0,0,3.13,36,150,86,1,0,1,0,30,0,0,0,0,2,2,2,4,Ed Hickox,"J.Arrieta (5-61-W), A.Morgan (3-H), L.Garcia (3-H), H.Neris (3-Sv)",0.22727272727272727,0.32727272727272727,0.2964244521337947,0.623697179406522,1.1711281070745698,3.1849005736137666,0.6473559120617944,0.2304147465437788,8.604206500956023,2.85673475217826,0.6453154875717018,PHI,2018
24,24,Apr 26,,ARI,"L,2-8",35,33,2,9,3,0,0,2,2,0,7,0,0,0,0,3,0,0,.235,.325,.372,.697,6,14,R,M.Koch(54),0.26572668112798264,9.0,11,8,8,0,7,10,3,0,3.33,43,167,101,1,1,0,0,36,4,0,1,0,0,0,1,4,John Tumpane,"B.Lively (5-12-L), D.Hutchison (1), Y.Rios (1), E.Ramos (3)",0.23076923076923078,0.3424317617866005,0.3021978021978022,0.6446295639844026,1.2053162236480295,3.3672328139321723,0.6453439003679592,0.2305159165751921,8.661778185151238,2.7269185820023374,0.7424381301558204,PHI,2018
25,25,Apr 27,,ATL,"W,7-3",36,30,7,9,1,0,3,7,4,0,6,1,1,0,0,1,0,0,.237,.328,.381,.709,5,13,R,J.Teheran(43),0.2620041753653445,9.0,9,3,3,0,1,8,0,0,3.32,37,134,95,0,0,3,0,36,3,0,0,0,0,1,1,3,Paul Nauert,"A.Nola (5-54-W), T.Hunter (2-H), H.Neris (1)",0.23159144893111638,0.342042755344418,0.30095036958817317,0.6429931249325912,1.2015845070422535,3.301845070422535,0.6476683937823834,0.229957805907173,8.63556338028169,2.794513523907191,0.7130281690140845,PHI,2018
26,26,Apr 28,,ATL,"L,1-4",36,31,1,5,0,0,1,1,5,0,11,0,0,0,0,0,0,0,.235,.326,.377,.703,8,17,R,M.Foltynewicz(66),0.2635814889336016,9.0,9,4,4,0,5,7,1,0,3.35,40,149,93,1,0,2,0,34,0,1,0,0,1,0,1,5,Kerwin Danley,"N.Pivetta (5-42-L), E.Ramos (1), A.Morgan (2), V.Arano (3), Y.Rios (1)",0.2328767123287671,0.3447488584474886,0.3029381965552178,0.6476870550027064,1.2150719729043185,3.3557502116850126,0.6467505241090147,0.22773279352226722,8.573243014394581,2.710516805204192,0.7239627434377647,PHI,2018
27,27,Apr 29,,ATL,"L,1-10",36,31,1,5,1,0,0,1,5,0,13,0,0,0,1,2,0,0,.232,.324,.370,.695,8,14,R,B.McCarthy(57),0.2669902912621359,9.0,11,10,10,0,6,10,2,1,3.59,46,171,103,3,0,3,0,39,6,1,0,0,0,1,0,4,Scott Barry,"V.Velasquez (4-26-L), J.Thompson (21), L.Garcia (3), D.Hutchison (2)",0.23497267759562843,0.35737704918032787,0.3068731848983543,0.6642502340786822,1.2398042414355628,3.4464812398042417,0.6448457486832204,0.22727272727272727,8.625611745513867,2.6401527918211434,0.770799347471452,PHI,2018
28,28,Apr 30,@,MIA,"L,4-8",39,33,4,8,2,0,2,4,6,0,4,0,0,0,0,1,0,1,.232,.325,.375,.700,8,15,R,D.Straily(31),0.2609915809167446,8.0,13,8,8,0,2,6,1,0,3.76,37,140,88,1,0,1,1,35,5,0,0,0,0,0,1,5,Jeff Kellogg,"J.Arrieta (4-21-L), Y.Rios (1), E.Ramos (1), T.Hunter (2), Z.Curtis (99)",0.24,0.3663157894736842,0.3102803738317757,0.6765961633054599,1.259873617693523,3.4651074249605056,0.6442936757935547,0.2250233426704015,8.566350710900474,2.64806065267553,0.7819905213270143,PHI,2018
29,29,May 1,@,MIA,"L,1-2",42,37,1,8,2,0,0,1,3,0,9,1,1,0,0,0,0,0,.232,.324,.371,.695,11,17,L,J.Garcia(60),0.25922592259225924,9.1,7,2,2,0,1,8,1,0,3.70,35,120,87,2,0,0,0,34,1,1,1,0,0,0,0,6,Jeremie Rehak,"Z.Eflin (99-66), T.Hunter (0), L.Garcia (1), A.Morgan (2), E.Ramos (0), Y.Rios (0-L)",0.23882113821138212,0.366869918699187,0.3076923076923077,0.6745622263914948,1.2466641250476553,3.4545569958063287,0.6465740522721921,0.22513562386980107,8.543652306519252,2.7062275839582655,0.7891727030118185,PHI,2018
30,30,May 2,@,MIA,"W,6-0",41,38,6,12,3,0,1,5,1,1,7,1,0,1,1,1,0,0,.235,.325,.374,.699,8,13,R,J.Urena(62),0.2560763888888889,9.0,5,0,0,0,1,7,0,0,3.57,30,116,78,2,0,0,1,29,0,0,0,0,0,0,1,4,James Hoye,"A.Nola (4-76-W), A.Morgan (0), L.Garcia (0), H.Neris (4)",0.23692003948667326,0.36130306021717673,0.3048458149779736,0.6661488751951503,1.2274235164025065,3.4042731293770734,0.6472610589044235,0.22535211267605634,8.492443789163287,2.7523922158907643,0.7629929966826391,PHI,2018
31,31,May 4,@,WSN,"L,3-7",36,34,3,7,3,0,2,3,2,0,9,0,0,0,1,1,0,0,.234,.323,.378,.700,6,13,L,G.Gonzalez(66),0.2558922558922559,8.0,9,7,7,0,7,8,3,0,3.70,39,143,92,1,1,0,0,32,1,0,1,0,0,0,0,3,Rob Drake,"N.Pivetta (5-17-L), D.Hutchison (4), Z.Curtis (3)",0.23827751196172248,0.3684210526315789,0.3083475298126065,0.6767685824441854,1.2495524525599713,3.554841747225206,0.6471371504660453,0.2246808510638298,8.506981740064447,2.63973602639736,0.8378088077336198,PHI,2018
32,32,May 5,@,WSN,"W,3-1",38,32,3,7,0,1,1,3,6,0,11,0,0,0,0,2,0,0,.234,.323,.378,.701,8,15,R,T.Roark(55),0.2569331158238173,9.0,2,1,1,0,8,7,1,1,3.61,36,152,94,1,0,0,0,27,0,0,0,0,0,0,1,5,Mike Muchlinski,"V.Velasquez (5-61-W), E.Ramos (3-H), T.Hunter (3-H), L.Garcia (2-H), H.Neris (2-Sv)",0.23414179104477612,0.36380597014925375,0.30826446280991737,0.6720704329591711,1.2452306625043357,3.6223250086715226,0.6462000858737655,0.22378199834847234,8.45993756503642,2.5090269419498195,0.8428720083246618,PHI,2018
33,33,May 6,@,WSN,"L,4-5",39,36,4,9,4,0,1,4,2,1,18,1,0,0,1,1,1,0,.234,.323,.380,.703,8,17,R,M.Scherzer(72),0.26324110671936757,8.0,7,5,5,0,6,6,1,1,3.67,36,146,89,2,1,0,2,29,0,0,0,0,0,1,1,6,Sean Barber,"J.Arrieta (5-64), E.Ramos (0-H), A.Morgan (3-H), L.Garcia (0-H), T.Hunter (0-H), H.Neris (0-BL)",0.23433242506811988,0.36330608537693004,0.31059390048154095,0.673899985858471,1.2554843064461694,3.6739935875801555,0.6450874271440467,0.22213311948676825,8.413769827877152,2.4296114375931936,0.850489368882889,PHI,2018
34,34,May 7,,SFG,"W,11-0",42,38,11,12,1,0,4,11,4,0,6,0,0,0,2,0,2,0,.237,.325,.389,.714,7,15,R,J.Samardzija(34),0.2593726090283091,9.0,6,0,0,0,4,12,0,0,3.56,36,152,96,1,0,0,0,32,1,0,0,0,0,0,1,4,Brian Knight,"Z.Eflin (5-72-W), Z.Curtis (2), S.Dominguez (99), Y.Rios (5)",0.23300970873786409,0.3592233009708738,0.3096723868954758,0.6688956878663497,1.2512283000327546,3.6195653455617425,0.6446731234866828,0.22525331254871395,8.519489027186374,2.448945004660622,0.8254176220111366,PHI,2018
